year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,1,23,9001,NAN,RES,MONTE MARE AVE MAL JUIN,20090,Appartement,0.0,80.0,4
2023,1,17,5222,NAN,NAN,MARINCAJ DI VIVA,20166,Maison,1066.0,110.0,5
2023,1,17,5222,NAN,NAN,MARINCAJ DI VIVA,20166,Maison,154.0,110.0,5
2023,1,19,2,NAN,NAN,STAGNOLE,20166,Maison,275.0,169.0,4
2023,1,19,2,NAN,NAN,STAGNOLE,20166,Maison,1000.0,169.0,4
2023,1,23,9001,NAN,CHE,SCIERIE ST JOSEPH,20090,Appartement,0.0,60.0,3
2023,1,25,9020,NAN,AV,NAPOLEON 3,20000,Appartement,0.0,33.0,1
2023,1,30,9001,NAN,RES,PARC AZUR LE PINGOUIN,20090,Appartement,0.0,93.0,4
2023,1,24,9002,NAN,AV,NAPOLEON 3,20000,Appartement,0.0,27.0,1
2023,1,24,,NAN,RES,STRADA AGOSTA,20166,Appartement,0.0,132.0,4
2023,1,26,39,NAN,LOT,PRUNELLI 2,20166,Maison,977.0,138.0,4
2023,1,26,4,NAN,CHE,DE LA PIETRINA,20000,Appartement,0.0,60.0,3
2023,1,24,211,NAN,RUE,LECCIOLA,20100,Appartement,0.0,40.0,3
2023,1,24,211,NAN,RUE,LECCIOLA,20100,Appartement,0.0,40.0,4
2023,1,30,9001,NAN,CHE,DE VALLI,20167,Maison,0.0,89.0,3
2023,1,27,5498,NAN,NAN,LURA,20130,Maison,5306.0,221.0,5
2023,1,27,5498,NAN,NAN,LURA,20130,Maison,800.0,221.0,5
2023,2,2,9018,NAN,NAN,CALENCHES,20000,Maison,2128.0,164.0,5
2023,2,2,9001,NAN,RES,LES HORIZONS,20000,Appartement,0.0,51.0,2
2023,2,7,5047,A,NAN,RADICA,20130,Appartement,0.0,66.0,3
2023,1,19,1,NAN,RUE,LOUIS FREDIANI,20000,Appartement,0.0,70.0,3
2023,2,2,5142,NAN,NAN,CAMPANA,20110,Maison,3414.0,73.0,3
2023,2,2,5142,NAN,NAN,CAMPANA,20110,Maison,3414.0,41.0,2
2023,2,2,5142,NAN,NAN,CAMPANA,20110,Maison,3414.0,188.0,4
2023,2,2,5142,NAN,NAN,CAMPANA,20110,Maison,3414.0,30.0,1
2023,1,31,5078,NAN,NAN,GIOVANNA MARIAGGIA,20133,Appartement,0.0,27.0,1
2023,1,30,5146,NAN,NAN,ESIGNA,20118,Maison,1935.0,72.0,3
2023,1,30,9027,NAN,NAN,CANNICCIO,20000,Appartement,0.0,80.0,2
2023,2,1,9001,NAN,RES,JARDINS DE L EMPEREUR,20000,Appartement,0.0,43.0,2
2023,2,1,5357,NAN,NAN,RINICCIO,20118,Appartement,0.0,28.0,1
2023,1,17,9001,NAN,RES,VICTORIA,20000,Appartement,0.0,110.0,4
2023,1,16,9001,NAN,RES,LES ALOES BATIMENT C,20000,Appartement,0.0,42.0,2
2023,2,1,9007,NAN,RUE,MARECHAL LYAUTEY,20090,Appartement,0.0,69.0,3
2023,1,30,9001,NAN,RES,PETRA DI MARE 1,20090,Appartement,0.0,86.0,4
2023,2,6,9026,NAN,VC,LDT PEZZA CARDO,20137,Maison,30140.0,40.0,1
2023,2,6,9026,NAN,VC,LDT PEZZA CARDO,20137,Maison,1400.0,40.0,1
2023,2,3,5287,NAN,NAN,FORELLU,20140,Maison,2105.0,100.0,4
2023,1,23,5366,NAN,NAN,FORCONE,20166,Maison,1000.0,110.0,4
2023,2,6,6674,NAN,NAN,POGGIOLE,20144,Maison,1029.0,145.0,4
2023,1,25,5635,NAN,NAN,CASTAGNA,20130,Appartement,1966.0,108.0,7
2023,1,23,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,78.0,4
2023,1,31,5529,NAN,NAN,CAMPING D OLMICCIA,20144,Maison,0.0,45.0,3
2023,2,7,5003,NAN,RES,PETRA DI MARE 2 AV ML JUIN,20090,Appartement,0.0,76.0,4
2023,2,7,119,NAN,AV,HYACINTHE QUILICHINI,20100,Appartement,0.0,75.0,3
2023,2,7,9001,NAN,RES,PETRA DI MARE 1,20090,Appartement,0.0,68.0,3
2023,1,27,3,B,CRS,ANTOINE BALISONI,20113,Appartement,0.0,121.0,5
2023,2,7,9001,NAN,RES,PETRA DI MARE 1,20090,Appartement,0.0,70.0,3
2023,1,30,9093,NAN,NAN,QRT OSPEDALE,20137,Maison,590.0,104.0,4
2023,1,23,5199,NAN,NAN,PIANA,20115,Appartement,0.0,27.0,2
2023,2,7,5001,NAN,RES,PETRA DI MARE 2 AV ML JUIN,20090,Appartement,0.0,55.0,3
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,1000.0,68.0,3
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,159.0,35.0,2
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,159.0,68.0,3
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,159.0,68.0,3
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,159.0,126.0,4
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,1000.0,68.0,3
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,1000.0,126.0,4
2023,1,24,5928,NAN,NAN,QUARCIO,20166,Appartement,1000.0,35.0,2
2023,2,3,9002,NAN,NAN,QRT VIGNA DELLO STAGNO,20137,Maison,1380.0,150.0,7
2023,1,30,9001,NAN,RTE,DE CALVI,20167,Appartement,0.0,41.0,2
2023,1,17,1,NAN,RES,HOTELIERE LES FLOTS BLEUS,20166,Appartement,0.0,20.0,1
2023,1,26,5151,NAN,NAN,STAGNO TONDO,20166,Appartement,0.0,16.0,1
2023,1,26,5151,NAN,NAN,STAGNO TONDO,20166,Appartement,0.0,16.0,1
2023,2,7,9146,NAN,NAN,LDT AJA DEL FORNO,20137,Maison,603.0,80.0,3
